id,customer_id,channel_id,channel_code,channel_name,enrolled_at,enrollment_method,enrolled_by,status,status_reason,status_updated_at,username,alias,two_factor_enabled,auth_method,last_login_at,failed_login_attempts,locked_until,daily_transaction_limit,per_transaction_limit,monthly_transaction_limit,cash_withdrawal_limit,transfer_limit,bill_payment_limit,max_transactions_per_day,ip_whitelist,geo_restriction_flag,ussd_pin_set,ussd_last_access,mobile_app_version,push_notifications_enabled,security_questions_set,password_last_changed,transaction_fee_profile_id,sms_alerts_enabled,email_alerts_enabled,suspicious_activity_flag,last_suspicious_activity_date,created_at,updated_at
CCE-000000272,CUST-000039,CH-006,CH-006,Call Center,2026-02-27,branch_assisted,EMP-000007,inactive,Security review,2026-05-01,user_cust-000039_ch-006,CUST-000039-CH-006,False,biometric,2026-05-01,3,2026-05-02,6455.33,1381.43,41702.39,770.07,5207.41,9110.77,17,0.0.0.0/0,False,False,2026-04-20,n/a,False,True,2026-05-01,TFP-282,True,False,False,2026-05-01,2026-02-27,2026-05-01
CCE-000000273,CUST-000039,CH-007,CH-007,Operations Bridge,2026-03-09,branch_assisted,EMP-000001,active,In good standing.,2026-03-26,user_cust-000039_ch-007,CUST-000039-CH-007,False,otp_email,2026-02-03,2,,2596.12,906.44,114848.03,519.96,4966.04,5475.19,13,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-04-25,TFP-302,True,True,False,2026-04-16,2026-03-09,2026-04-11
CCE-000000274,CUST-000040,CH-001,CH-001,Branch Network,2026-07-23,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000040_ch-001,CUST-000040-CH-001,False,otp_sms,2026-05-01,3,2026-05-02,7763.94,1536.01,68724.4,1061.52,4431.56,2632.46,11,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-509,True,True,False,2026-05-01,2026-07-23,2026-05-01
CCE-000000275,CUST-000040,CH-002,CH-002,Online Banking,2026-07-16,self_service,system_seed,inactive,Inactivity policy,2026-05-01,user_cust-000040_ch-002,CUST-000040-CH-002,True,otp_email,2026-05-01,0,,3558.66,1360.36,123729.19,507.68,4220.19,4303.86,8,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-676,True,True,False,2026-05-01,2026-07-16,2026-05-01
CCE-000000276,CUST-000040,CH-003,CH-003,Mobile App,2026-08-04,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000040_ch-003,CUST-000040-CH-003,True,password,2026-05-01,1,,8343.85,1278.8,59603.55,625.92,5494.75,2628.53,12,10.10.10.0/24,False,False,2026-05-01,3.9.2,True,True,2026-05-01,TFP-398,False,True,False,2026-05-01,2026-08-04,2026-05-01
CCE-000000277,CUST-000040,CH-004,CH-004,Email,2026-08-15,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000040_ch-004,CUST-000040-CH-004,False,biometric,2026-05-01,0,,8846.66,415.3,99769.41,523.44,2099.14,7949.03,18,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-762,True,True,False,2026-05-01,2026-08-15,2026-05-01
CCE-000000278,CUST-000040,CH-005,CH-005,SMS,2026-08-08,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000040_ch-005,CUST-000040-CH-005,False,otp_email,2026-05-01,2,,5661.59,2626.44,119130.68,823.74,991.42,4253.21,15,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-801,False,True,False,2026-05-01,2026-08-08,2026-05-01
CCE-000000279,CUST-000040,CH-006,CH-006,Call Center,2026-07-15,self_service,EMP-000007,suspended,Inactivity policy,2026-05-01,user_cust-000040_ch-006,CUST-000040-CH-006,False,password,2026-05-01,3,2026-05-02,4006.83,1615.57,80038.69,678.78,6058.8,6230.38,25,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-109,True,True,False,2026-05-01,2026-07-15,2026-05-01
CCE-000000280,CUST-000040,CH-007,CH-007,Operations Bridge,2026-07-05,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000040_ch-007,CUST-000040-CH-007,False,biometric,2026-05-01,3,2026-05-02,8073.6,1053.98,29285.88,489.83,7304.59,9239.95,3,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-284,False,True,False,2026-05-01,2026-07-05,2026-05-01
CCE-000000281,CUST-000041,CH-001,CH-001,Branch Network,2026-05-14,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000041_ch-001,CUST-000041-CH-001,False,otp_email,2026-05-01,0,,8524.22,3246.19,127994.75,1123.47,2259.02,4914.92,9,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-299,True,True,False,2026-05-01,2026-05-14,2026-05-01
CCE-000000282,CUST-000041,CH-002,CH-002,Online Banking,2026-06-09,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000041_ch-002,CUST-000041-CH-002,True,password,2026-05-01,1,,7732.63,1398.83,51310.03,314.69,2834.89,6853.75,23,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-577,True,True,False,2026-05-01,2026-06-09,2026-05-01
CCE-000000283,CUST-000041,CH-003,CH-003,Mobile App,2026-05-21,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000041_ch-003,CUST-000041-CH-003,False,biometric,2026-05-01,0,,9377.79,2571.48,51163.95,1165.92,990.49,1755.01,19,0.0.0.0/0,False,False,2026-05-01,4.1.0,True,True,2026-05-01,TFP-311,True,False,False,2026-05-01,2026-05-21,2026-05-01
CCE-000000284,CUST-000041,CH-004,CH-004,Email,2026-05-25,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000041_ch-004,CUST-000041-CH-004,False,biometric,2026-05-01,0,,5999.33,2198.77,27178.36,276.3,7459.93,5580.67,25,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-350,True,True,False,2026-05-01,2026-05-25,2026-05-01
CCE-000000285,CUST-000041,CH-005,CH-005,SMS,2026-05-04,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000041_ch-005,CUST-000041-CH-005,False,otp_sms,2026-05-01,3,2026-05-02,1907.69,3121.84,108184.63,1130.73,5415.73,6484.18,6,0.0.0.0/0,True,True,2026-05-01,n/a,False,True,2026-05-01,TFP-471,True,True,False,2026-05-01,2026-05-04,2026-05-01
CCE-000000286,CUST-000041,CH-006,CH-006,Call Center,2026-06-05,branch_assisted,system_seed,suspended,Security review,2026-05-01,user_cust-000041_ch-006,CUST-000041-CH-006,False,otp_email,2026-05-01,2,,1940.52,1398.35,31896.7,719.39,5149.57,6169.25,19,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-761,True,True,False,2026-05-01,2026-06-05,2026-05-01
CCE-000000287,CUST-000041,CH-007,CH-007,Operations Bridge,2026-05-29,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000041_ch-007,CUST-000041-CH-007,False,biometric,2026-05-01,0,,8238.51,2824.53,71583.97,1273.97,3206.55,4880.75,21,0.0.0.0/0,False,False,2026-05-01,n/a,False,False,2026-05-01,TFP-154,True,True,False,2026-05-01,2026-05-29,2026-05-01
CCE-000000288,CUST-000042,CH-001,CH-001,Branch Network,2025-07-19,call_center,EMP-000001,suspended,Customer request,2026-01-21,user_cust-000042_ch-001,CUST-000042-CH-001,False,biometric,2025-12-11,3,2026-05-02,3952.28,3380.43,40516.62,456.0,3505.67,3970.71,8,0.0.0.0/0,False,False,2025-08-25,n/a,False,True,2025-08-21,TFP-568,True,True,False,2025-09-12,2025-07-19,2026-02-14
CCE-000000289,CUST-000042,CH-002,CH-002,Online Banking,2025-07-11,branch_assisted,system_seed,active,In good standing.,2026-01-29,user_cust-000042_ch-002,CUST-000042-CH-002,True,otp_sms,2025-12-11,1,,2137.69,1677.08,23046.93,344.69,2571.64,3204.1,14,0.0.0.0/0,False,False,2025-10-27,n/a,False,True,2025-12-28,TFP-998,True,True,False,2025-12-04,2025-07-11,2026-02-21
CCE-000000290,CUST-000042,CH-003,CH-003,Mobile App,2025-07-19,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000042_ch-003,CUST-000042-CH-003,True,otp_sms,2026-04-22,2,,7070.41,963.03,54596.26,1001.93,1609.61,9452.0,16,0.0.0.0/0,False,False,2025-10-08,3.9.2,False,False,2025-10-05,TFP-270,True,True,False,2026-02-14,2025-07-19,2026-05-01
CCE-000000291,CUST-000042,CH-004,CH-004,Email,2025-07-18,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000042_ch-004,CUST-000042-CH-004,False,otp_sms,2026-05-01,3,2026-05-02,9317.74,950.38,67404.52,901.8,7020.64,2343.12,25,0.0.0.0/0,False,False,2025-07-25,n/a,False,True,2025-10-05,TFP-814,False,True,False,2026-01-26,2025-07-18,2026-05-01
CCE-000000292,CUST-000042,CH-005,CH-005,SMS,2025-07-12,self_service,system_seed,suspended,Inactivity policy,2026-03-16,user_cust-000042_ch-005,CUST-000042-CH-005,False,biometric,2026-03-09,3,2026-05-02,1579.51,2090.99,32688.14,410.47,5655.9,10552.77,22,0.0.0.0/0,True,True,2025-08-09,n/a,False,True,2025-09-24,TFP-776,True,True,False,2026-04-13,2025-07-12,2026-04-04
CCE-000000293,CUST-000042,CH-006,CH-006,Call Center,2025-06-22,branch_assisted,EMP-000007,active,In good standing.,2026-04-22,user_cust-000042_ch-006,CUST-000042-CH-006,False,otp_sms,2026-03-23,2,,5341.31,2923.4,44106.05,624.46,5315.48,1066.65,11,0.0.0.0/0,True,False,2025-07-06,n/a,False,True,2025-12-04,TFP-987,True,True,False,2026-01-25,2025-06-22,2026-04-22
CCE-000000294,CUST-000042,CH-007,CH-007,Operations Bridge,2025-07-15,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000042_ch-007,CUST-000042-CH-007,False,password,2026-04-13,3,2026-05-02,7197.13,1620.78,27015.04,566.01,1140.33,9327.34,6,0.0.0.0/0,False,False,2025-07-28,n/a,False,True,2025-09-28,TFP-561,False,True,False,2026-02-13,2025-07-15,2026-05-01
CCE-000000295,CUST-000043,CH-001,CH-001,Branch Network,2026-07-23,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000043_ch-001,CUST-000043-CH-001,False,otp_email,2026-05-01,3,2026-05-02,4660.09,3042.47,51921.68,931.85,1844.85,5040.95,18,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-458,True,True,False,2026-05-01,2026-07-23,2026-05-01
CCE-000000296,CUST-000043,CH-002,CH-002,Online Banking,2026-07-24,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000043_ch-002,CUST-000043-CH-002,True,biometric,2026-05-01,0,,5768.39,3120.81,73590.87,1111.84,7196.92,9013.97,7,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-707,True,False,False,2026-05-01,2026-07-24,2026-05-01
CCE-000000297,CUST-000043,CH-003,CH-003,Mobile App,2026-08-07,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000043_ch-003,CUST-000043-CH-003,True,password,2026-05-01,0,,1770.77,705.62,79510.51,299.85,7166.51,5338.51,23,10.10.10.0/24,False,False,2026-05-01,4.1.0,True,True,2026-05-01,TFP-346,True,True,False,2026-05-01,2026-08-07,2026-05-01
CCE-000000298,CUST-000043,CH-004,CH-004,Email,2026-07-23,branch_assisted,system_seed,suspended,Customer request,2026-05-01,user_cust-000043_ch-004,CUST-000043-CH-004,False,password,2026-05-01,1,,4035.44,3598.44,81726.79,1266.03,1112.88,7024.0,11,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-113,True,True,False,2026-05-01,2026-07-23,2026-05-01
CCE-000000299,CUST-000043,CH-005,CH-005,SMS,2026-07-20,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000043_ch-005,CUST-000043-CH-005,False,otp_email,2026-05-01,2,,4524.86,3861.19,105488.95,406.58,6602.28,5659.53,13,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-388,False,True,False,2026-05-01,2026-07-20,2026-05-01
CCE-000000300,CUST-000043,CH-006,CH-006,Call Center,2026-07-17,self_service,EMP-000007,active,In good standing.,2026-05-01,user_cust-000043_ch-006,CUST-000043-CH-006,False,biometric,2026-05-01,3,2026-05-02,5358.47,1316.82,77753.02,667.17,6965.1,6542.83,21,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-957,True,True,False,2026-05-01,2026-07-17,2026-05-01
CCE-000000301,CUST-000043,CH-007,CH-007,Operations Bridge,2026-08-12,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000043_ch-007,CUST-000043-CH-007,False,biometric,2026-05-01,0,,6034.2,2980.69,35729.98,552.74,6141.71,10049.78,17,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-980,False,True,False,2026-05-01,2026-08-12,2026-05-01
CCE-000000302,CUST-000044,CH-001,CH-001,Branch Network,2025-01-15,self_service,EMP-000001,active,In good standing.,2025-05-04,user_cust-000044_ch-001,CUST-000044-CH-001,False,otp_email,2025-04-19,0,,6755.27,529.47,85470.83,944.07,1966.56,8549.81,24,0.0.0.0/0,True,False,2025-04-05,n/a,False,True,2025-07-05,TFP-961,True,True,False,2025-04-22,2025-01-15,2025-05-15
CCE-000000303,CUST-000044,CH-002,CH-002,Online Banking,2024-12-19,branch_assisted,EMP-000001,active,In good standing.,2025-09-28,user_cust-000044_ch-002,CUST-000044-CH-002,True,otp_sms,2025-08-21,2,,5614.15,4183.7,51182.72,311.38,710.29,4001.64,7,10.10.10.0/24,False,False,2025-02-17,n/a,False,False,2025-04-27,TFP-816,True,True,False,2025-10-24,2024-12-19,2025-10-10
CCE-000000304,CUST-000044,CH-003,CH-003,Mobile App,2024-12-16,call_center,EMP-000001,active,In good standing.,2025-06-04,user_cust-000044_ch-003,CUST-000044-CH-003,True,otp_email,2025-04-12,0,,3646.16,3380.73,48116.45,697.01,1677.55,2449.42,5,0.0.0.0/0,True,False,2025-03-08,3.9.2,False,True,2025-03-11,TFP-644,True,True,False,2025-06-03,2024-12-16,2025-06-14
CCE-000000305,CUST-000044,CH-004,CH-004,Email,2025-01-01,call_center,system_seed,active,In good standing.,2025-04-10,user_cust-000044_ch-004,CUST-000044-CH-004,False,password,2025-03-01,2,,6086.42,2079.95,87312.68,278.31,5645.88,9453.86,6,0.0.0.0/0,False,False,2025-04-19,n/a,False,True,2025-03-19,TFP-257,True,False,False,2025-05-20,2025-01-01,2025-04-28
CCE-000000306,CUST-000044,CH-005,CH-005,SMS,2024-12-20,self_service,EMP-000007,active,In good standing.,2025-06-23,user_cust-000044_ch-005,CUST-000044-CH-005,False,biometric,2025-06-08,3,2026-05-02,9111.65,1080.06,99633.21,827.57,7644.57,10938.78,8,10.10.10.0/24,False,False,2025-03-25,n/a,False,True,2025-02-01,TFP-890,False,True,False,2025-06-30,2024-12-20,2025-07-01
CCE-000000307,CUST-000044,CH-006,CH-006,Call Center,2024-12-23,branch_assisted,EMP-000007,active,In good standing.,2025-10-12,user_cust-000044_ch-006,CUST-000044-CH-006,False,otp_sms,2025-09-04,0,,4774.43,2129.79,75332.95,396.05,5958.87,9448.53,4,0.0.0.0/0,False,False,2025-04-02,n/a,False,True,2025-02-14,TFP-551,True,True,False,2025-02-10,2024-12-23,2025-10-17
CCE-000000308,CUST-000044,CH-007,CH-007,Operations Bridge,2025-01-01,call_center,system_seed,active,In good standing.,2025-10-17,user_cust-000044_ch-007,CUST-000044-CH-007,False,biometric,2025-09-21,3,2026-05-02,5810.11,3328.29,46196.89,1178.73,5728.98,8389.36,25,10.10.10.0/24,True,False,2025-01-30,n/a,False,True,2025-06-07,TFP-234,False,False,False,2025-02-18,2025-01-01,2025-11-04
CCE-000000309,CUST-000045,CH-001,CH-001,Branch Network,2026-08-07,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000045_ch-001,CUST-000045-CH-001,False,otp_email,2026-05-01,0,,1823.21,1389.65,69356.83,797.91,1139.82,9249.29,25,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-286,False,True,False,2026-05-01,2026-08-07,2026-05-01
CCE-000000310,CUST-000045,CH-002,CH-002,Online Banking,2026-08-01,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000045_ch-002,CUST-000045-CH-002,True,biometric,2026-05-01,0,,3416.63,1088.77,114698.69,870.4,3254.97,9411.54,12,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-586,True,True,False,2026-05-01,2026-08-01,2026-05-01
CCE-000000311,CUST-000045,CH-003,CH-003,Mobile App,2026-08-28,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000045_ch-003,CUST-000045-CH-003,True,password,2026-05-01,3,2026-05-02,1802.26,2632.37,75193.78,291.63,2322.85,1494.55,22,0.0.0.0/0,False,False,2026-05-01,3.9.2,True,True,2026-05-01,TFP-280,True,True,False,2026-05-01,2026-08-28,2026-05-01
CCE-000000312,CUST-000045,CH-004,CH-004,Email,2026-09-02,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000045_ch-004,CUST-000045-CH-004,False,password,2026-05-01,1,,9282.73,2386.56,26520.82,1238.62,1548.0,1263.28,12,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-272,True,True,False,2026-05-01,2026-09-02,2026-05-01
CCE-000000313,CUST-000045,CH-005,CH-005,SMS,2026-07-30,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000045_ch-005,CUST-000045-CH-005,False,otp_email,2026-05-01,1,,4288.06,904.07,59131.47,1046.06,6245.7,8791.17,13,0.0.0.0/0,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-646,True,True,False,2026-05-01,2026-07-30,2026-05-01
CCE-000000314,CUST-000045,CH-006,CH-006,Call Center,2026-08-06,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000045_ch-006,CUST-000045-CH-006,False,password,2026-05-01,0,,3186.06,1321.31,33655.43,1201.87,2180.52,10388.67,17,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-517,True,False,False,2026-05-01,2026-08-06,2026-05-01
CCE-000000315,CUST-000045,CH-007,CH-007,Operations Bridge,2026-07-31,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000045_ch-007,CUST-000045-CH-007,False,biometric,2026-05-01,3,2026-05-02,3025.3,1400.36,37066.37,1227.09,2733.02,2171.36,26,0.0.0.0/0,True,False,2026-05-01,n/a,False,True,2026-05-01,TFP-106,False,True,False,2026-05-01,2026-07-31,2026-05-01
CCE-000000316,CUST-000046,CH-001,CH-001,Branch Network,2025-09-23,call_center,EMP-000007,active,In good standing.,2026-01-13,user_cust-000046_ch-001,CUST-000046-CH-001,False,biometric,2025-12-13,2,,7793.1,616.59,121347.72,444.78,6607.01,5794.71,14,10.10.10.0/24,False,False,2025-10-21,n/a,False,True,2026-03-08,TFP-233,True,True,False,2026-05-01,2025-09-23,2026-01-26
CCE-000000317,CUST-000046,CH-002,CH-002,Online Banking,2025-09-21,call_center,EMP-000001,active,In good standing.,2025-10-06,user_cust-000046_ch-002,CUST-000046-CH-002,True,biometric,2025-08-18,2,,4101.09,949.26,45870.23,535.27,2154.3,7687.07,22,0.0.0.0/0,False,False,2025-12-19,n/a,False,True,2026-02-03,TFP-178,True,False,False,2026-04-12,2025-09-21,2025-10-15
CCE-000000318,CUST-000046,CH-003,CH-003,Mobile App,2025-08-28,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000046_ch-003,CUST-000046-CH-003,True,biometric,2026-05-01,3,2026-05-02,7922.41,1221.95,24769.58,437.27,5912.24,7851.19,20,0.0.0.0/0,False,False,2025-10-25,4.0.1,True,False,2025-11-28,TFP-598,True,True,False,2026-05-01,2025-08-28,2026-05-01
CCE-000000319,CUST-000046,CH-004,CH-004,Email,2025-09-17,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000046_ch-004,CUST-000046-CH-004,False,otp_sms,2026-05-01,3,2026-05-02,3595.33,542.82,79650.68,635.48,3676.3,6896.06,16,0.0.0.0/0,False,False,2026-01-03,n/a,False,True,2026-01-16,TFP-553,True,True,False,2026-01-26,2025-09-17,2026-05-01
CCE-000000320,CUST-000046,CH-005,CH-005,SMS,2025-09-18,call_center,system_seed,active,In good standing.,2025-10-24,user_cust-000046_ch-005,CUST-000046-CH-005,False,password,2025-09-02,1,,6085.96,389.47,32011.43,1287.66,3836.27,980.28,19,0.0.0.0/0,False,True,2025-12-29,n/a,False,True,2025-10-03,TFP-760,True,True,False,2026-05-01,2025-09-18,2025-10-30
CCE-000000321,CUST-000046,CH-006,CH-006,Call Center,2025-09-03,self_service,system_seed,active,In good standing.,2025-09-07,user_cust-000046_ch-006,CUST-000046-CH-006,False,otp_email,2025-07-12,0,,9049.4,756.23,50112.5,1121.58,3433.36,8515.68,14,0.0.0.0/0,False,False,2025-10-03,n/a,False,True,2025-10-10,TFP-928,True,True,False,2026-04-01,2025-09-03,2025-09-28
CCE-000000322,CUST-000046,CH-007,CH-007,Operations Bridge,2025-09-22,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000046_ch-007,CUST-000046-CH-007,False,password,2026-05-01,2,,8713.7,3523.23,49817.52,758.75,2749.49,10038.41,26,0.0.0.0/0,False,False,2025-11-07,n/a,False,True,2026-02-26,TFP-223,True,True,False,2026-05-01,2025-09-22,2026-05-01
CCE-000000323,CUST-000047,CH-001,CH-001,Branch Network,2026-01-10,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000047_ch-001,CUST-000047-CH-001,False,otp_email,2026-05-01,3,2026-05-02,7848.72,875.85,24830.14,1271.64,5845.49,4750.8,19,10.10.10.0/24,False,False,2026-04-14,n/a,False,True,2026-01-21,TFP-313,True,True,False,2026-05-01,2026-01-10,2026-05-01
CCE-000000324,CUST-000047,CH-002,CH-002,Online Banking,2026-01-19,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000047_ch-002,CUST-000047-CH-002,True,otp_sms,2026-05-01,1,,8335.31,2951.8,90172.92,481.35,1618.06,9692.17,22,10.10.10.0/24,False,False,2026-02-10,n/a,False,True,2026-02-24,TFP-207,True,True,False,2026-05-01,2026-01-19,2026-05-01
CCE-000000325,CUST-000047,CH-003,CH-003,Mobile App,2026-01-05,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000047_ch-003,CUST-000047-CH-003,True,otp_sms,2026-05-01,2,,3773.09,925.4,108842.24,284.43,5456.98,5601.92,22,10.10.10.0/24,False,False,2026-04-21,4.0.1,False,True,2026-05-01,TFP-102,True,True,False,2026-04-30,2026-01-05,2026-05-01
CCE-000000326,CUST-000047,CH-004,CH-004,Email,2025-12-28,self_service,EMP-000001,inactive,Customer request,2026-02-18,user_cust-000047_ch-004,CUST-000047-CH-004,False,otp_email,2026-01-07,0,,6720.92,1581.22,126738.15,776.15,559.2,763.48,23,0.0.0.0/0,False,False,2026-04-19,n/a,False,True,2026-04-16,TFP-232,False,False,False,2026-03-31,2025-12-28,2026-02-22
CCE-000000327,CUST-000047,CH-005,CH-005,SMS,2026-01-14,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000047_ch-005,CUST-000047-CH-005,False,otp_email,2026-05-01,1,,2878.15,1371.21,55672.79,395.51,4414.5,4215.65,26,0.0.0.0/0,False,True,2026-02-25,n/a,False,True,2026-05-01,TFP-712,True,True,False,2026-05-01,2026-01-14,2026-05-01
CCE-000000328,CUST-000047,CH-006,CH-006,Call Center,2026-01-04,call_center,EMP-000007,active,In good standing.,2026-04-03,user_cust-000047_ch-006,CUST-000047-CH-006,False,password,2026-03-25,2,,3634.24,2322.47,20571.51,714.57,1928.79,8414.89,15,0.0.0.0/0,False,False,2026-04-05,n/a,False,True,2026-05-01,TFP-843,True,True,False,2026-05-01,2026-01-04,2026-04-08
